,Unnamed: 0,venue_id,name,lat,lng,address,distance,postal_code,cc,city,state,country,category,tip_count,likes,rating,price_tier,reservations,diningOptions,payments,outdoorSeating,serves
126,126,4adcdaebf964a520b45921e3,Riche,59.33362969584118,18.07539431458287,Birger Jarlsgatan 4,4480,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,131.0,555.0,8.4,3.0,Yes,Delivery,Credit Cards: Yes (incl. American Express),No,"Brunch, Lunch, Dinner, "
127,127,4f36a4c2e4b0beedd121dfd6,Adam/Albin,59.34291999999999,18.065931,Rådmansgatan 16,5581,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,22.0,130.0,9.1,2.0,Yes,"Table Service, Bar Service, Delivery, ",Credit Cards: Yes,No,Dinner
128,128,53062212498e13c3403aac70,Café Pascal,59.34201941754685,18.051979609456442,Norrtullsgatan 4,5681,,SE,Stockholm,Storstockholm,Sverige,Café,160.0,575.0,9.3,2.0,No,"Take-out, Delivery, ",Credit Cards: Yes,Yes,"Breakfast, Brunch, Lunch, Dessert, "
129,129,5566e50a498ecc78bd6d408c,Diwan,59.34073333129454,18.091595179879395,Valhallavägen 153,5266,,SE,Stockholm,Storstockholm,Sverige,Persian Restaurant,3.0,20.0,8.8,,Yes,,Credit Cards: Yes (incl. Visa & MasterCard),Yes,"Lunch, Dinner, "
130,130,5b9788ff2b274a002cf71d06,Meno Male Östermalm,59.33800242076022,18.081296682357788,Sibyllegatan 47,4944,,SE,Stockholm,Storstockholm,Sverige,Pizza Place,5.0,13.0,8.6,1.0,No,,Credit Cards: Yes,No,"Lunch, Dinner, "
131,131,5b438aa3ca18ea002cd98be6,Naked fish,59.330631999999994,18.050017,Kungsholmsgatan 4A,4542,,SE,Stockholm,Storstockholm,Sverige,Sushi Restaurant,6.0,6.0,8.4,2.0,,,,,"Lunch, Dinner, "
132,132,4cb0539e562d224bea3c1588,Fabrique stenugnsbageri,59.31595704240701,18.05609551830745,Rosenlundsgatan 28,2938,,SE,Stockholm,Storstockholm,Sverige,Bakery,12.0,72.0,7.9,1.0,No,No Delivery,Credit Cards: Yes,No,"Breakfast, Brunch, Lunch, "
133,133,592abe5bda2e0026b1c4775d,Barrels Burgers & Beer,59.333572,18.070965,Smålandsgatan 22,4507,,SE,Stockholm,Storstockholm,Sverige,Burger Joint,21.0,110.0,8.4,1.0,,,Credit Cards: Yes,Yes,"Lunch, Dinner, Dessert, "
134,134,4bc0c63fabf4952198d8bf93,Lux Dag för Dag,59.322993000000004,18.007087,Primusgatan 105,5441,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,22.0,78.0,8.9,2.0,Yes,No Delivery,Credit Cards: Yes (incl. Visa),Yes,"Brunch, Lunch, Dinner, "
135,135,51041df0e4b073eb96e6d58e,Farang,59.34160154659333,18.062363697422366,Tulegatan 7,5477,,SE,Stockholm,Storstockholm,Sverige,Asian Restaurant,78.0,368.0,8.9,2.0,Yes,"Table Service, Bar Service, Take-out, Delivery, ",Credit Cards: Yes (incl. American Express & MasterCard),No,"Lunch, Dinner, Dessert, No Bar Snacks, "
136,136,57ae2bf7498ed2678a5b36ae,Portal,59.33896045148193,18.039164543151852,S:t Eriksplan 1,5645,,SE,Stockholm,Storstockholm,Sverige,Modern European Restaurant,14.0,53.0,9.0,,Yes,No Delivery,Credit Cards: Yes (incl. Visa & MasterCard),,"Lunch, Dinner, Dessert, "
137,137,5a944438f62e0945c17c247f,Barrels Burgers & Beer,59.31844571486682,18.05667480817375,Bysistorget 4,3160,,SE,Stockholm,Storstockholm,Sverige,Burger Joint,6.0,15.0,7.9,1.0,No,,Credit Cards: Yes,Yes,"Brunch, Lunch, Dinner, Dessert, "
138,138,5368b07f498ed7b918846c74,Funky Chicken Food Truck,59.309652218637275,18.02475502690189,Bysistorget 4,3791,,SE,Stockholm,Storstockholm,Sverige,Food Truck,3.0,10.0,8.1,1.0,,,Credit Cards: Yes,,
139,139,4ae9fe4bf964a52049b821e3,Arirang,59.34061273602454,18.06026914032231,Luntmakargatan 65,5398,,SE,Stockholm,Storstockholm,Sverige,Korean Restaurant,58.0,208.0,8.8,2.0,Yes,Delivery,Credit Cards: Yes (incl. American Express),No,"Lunch, Dinner, "
140,140,4af7f9e2f964a520a40a22e3,La Neta,59.33654027472968,18.05813109259102,Barnhusgatan 2,4994,,SE,Stockholm,Storstockholm,Sverige,Taco Place,175.0,575.0,8.6,1.0,,Delivery,Credit Cards: Yes,Yes,"Brunch, Lunch, Dinner, "
141,141,546bd0bf498e2c2a5b40795c,Franky's,59.33981559819763,18.060429096221927,Tegnérgatan 16,5310,,SE,Stockholm,Storstockholm,Sverige,Burger Joint,20.0,53.0,8.8,1.0,No,No Delivery,Credit Cards: Yes,Yes,"Lunch, Dinner, "
142,142,4e5b3bfde4cd875e8ec549ca,Lilla Bagis,59.276291810286615,18.131636272584558,Svartågatan 4 A,3342,,SE,Bagarmossen,Storstockholm,Sverige,Bakery,5.0,24.0,8.0,1.0,No,Delivery,Credit Cards: Yes,Yes,"Brunch, Lunch, "
143,143,584adf7a0319b8761c0de9d4,Lillebrors Bageri,59.34001439883164,18.033859451463552,Rörstrandsgatan 12,5888,,SE,Stockholm,Storstockholm,Sverige,Bakery,12.0,37.0,9.3,1.0,,No Delivery,Credit Cards: Yes,Yes,"Brunch, Lunch, "
144,144,5237249a11d239c3d043753e,Lilla Ego,59.34356999999999,18.045528,Västmannagatan 69,5968,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,44.0,169.0,9.4,3.0,Yes,Delivery,Credit Cards: Yes,No,Dinner
145,145,528e762f11d295ab1ee6fae6,Flippin' Burgers,59.34057347629869,18.050908253814058,Observatoriegatan 8,5548,,SE,Stockholm,Storstockholm,Sverige,Burger Joint,206.0,604.0,8.9,2.0,No,"Table Service, Take-out, No Delivery, ",Credit Cards: Yes,Yes,"Brunch, Lunch, Dinner, Dessert, Happy Hour, "
146,146,5ad4d30ae0c0c95f1ec081ac,BaP - Burgers and Pastrami,59.33680479159396,18.082304475475148,Linnégatan 38,4810,,SE,Stockholm,Storstockholm,Sverige,American Restaurant,6.0,18.0,8.4,2.0,,,,,"Lunch, Dinner, "
147,147,54f714f9498e6d95caee8f2c,800 grader,59.342144999999995,18.040774,Sigtunagatan 17,5926,,SE,Stockholm,Storstockholm,Sverige,Pizza Place,48.0,137.0,9.1,1.0,No,"Table Service, Take-out, No Delivery, ",Credit Cards: Yes,No,Dinner
148,148,4b65702df964a52092f02ae3,Flickorna Helin,59.328593000000005,18.1025217,Rosendalsvägen 14,4040,,SE,Stockholm,Storstockholm,Sverige,Café,15.0,61.0,8.1,1.0,No,No Delivery,Credit Cards: Yes,Yes,"Brunch, Lunch, "
149,149,565d6c00498eb925f0be5db2,Jim & Jacob,59.345266154317095,18.05653399981825,Surbrunnsgatan 38,5953,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,7.0,48.0,9.1,2.0,Yes,Delivery,Credit Cards: Yes,Yes,
150,150,59ae930748b04e2920cafdeb,Bullar & Bröd,59.346599425822774,18.068694507966534,Valhallavägen 65,5960,,SE,Stockholm,Storstockholm,Sverige,Café,7.0,29.0,9.1,1.0,,,,,"Breakfast, Brunch, Lunch, "
151,151,58c6c5686ad73d0d99571e20,18|89 Fast Fine Pizza,59.33426521080255,18.070620010608906,Mäster Samuelsgatan 18,4586,,SE,Stockholm,Storstockholm,Sverige,Pizza Place,25.0,60.0,8.3,1.0,Yes,"Bar Service, Take-out, Delivery, ",Credit Cards: Yes (incl. American Express & MasterCard),Yes,"Brunch, Lunch, Dinner, Dessert, Happy Hour, "
152,152,527d306d11d2c9e38af58c2e,Cafe Facile,59.34389415738943,18.05723231479239,Luntmakargatan 99,5795,,SE,Stockholm,Storstockholm,Sverige,French Restaurant,14.0,52.0,8.9,3.0,Yes,No Delivery,Credit Cards: Yes,Yes,
153,153,4dc024fb81545e1cc7dda206,Svartengrens,59.345946999999995,18.058882,Tulegatan 24,5993,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,39.0,132.0,9.0,2.0,Yes,No Delivery,Credit Cards: Yes,No,"Dinner, Dessert, "
154,154,4e7e4b67be7b719d7114de34,Bar Nombre,59.34488870227843,18.059036240118925,Odengatan 36,5877,,SE,Stockholm,Storstockholm,Sverige,Spanish Restaurant,27.0,64.0,8.9,2.0,Yes,No Delivery,Credit Cards: Yes,No,"Dinner, Dessert, "
155,155,5836d3e3ce593d4164fe4863,Pom & Flora,59.344787487580426,18.05863713104891,Odengatan 39,5871,,SE,Stockholm,Storstockholm,Sverige,Café,27.0,91.0,8.9,1.0,,,,,"Breakfast, Brunch, Lunch, "
156,156,55522a0e498e0369eb8e90ce,Minh Mat,59.34048423060327,18.041534858840645,Odengatan 94,5740,,SE,Stockholm,Storstockholm,Sverige,Vietnamese Restaurant,29.0,123.0,8.8,2.0,Yes,No Delivery,Credit Cards: Yes,Yes,"Lunch, Dinner, "
157,157,5d3041cf8b4b41000851f946,Chelas,59.31772588737258,18.03135931491852,Verkstadsgatan 4,4003,,SE,Stockholm,Storstockholm,Sverige,Mexican Restaurant,7.0,10.0,8.0,1.0,,,,,Dinner
158,158,521dd1a211d2b80292394749,Mama Ye's,59.30791683062696,18.029881771714443,Sjövikstorget 9,3443,,SE,Stockholm,Storstockholm,Sverige,Asian Restaurant,3.0,21.0,7.9,2.0,No,No Delivery,Credit Cards: Yes,No,"Brunch, Lunch, Dinner, "
159,159,57e28358498e0a4692ca6b0f,Greasy Spoon,59.34420366792016,18.05286272689607,Hagagatan 4,5897,,SE,Stockholm,Storstockholm,Sverige,Breakfast Spot,39.0,135.0,8.8,1.0,No,,,Yes,"Breakfast, Brunch, Lunch, "
160,160,4b1fb64df964a5204d2824e3,Winterviken,59.31151111836839,17.992079584856953,Vinterviksvägen 60,5570,,SE,Stockholm,Storstockholm,Sverige,Café,27.0,123.0,8.6,1.0,No,No Delivery,Credit Cards: Yes,Yes,"Brunch, Lunch, Dinner, Dessert, "
161,161,4b3a7744f964a520fd6725e3,Bistrot Paname,59.34422615264926,18.052721050378413,Hagagatan 5,5902,,SE,Stockholm,Storstockholm,Sverige,French Restaurant,12.0,42.0,8.8,3.0,No,Delivery,Credit Cards: Yes,No,
162,162,55a14c78498edb720b419915,Djurgårdsterrassen,59.3295617610186,18.10875811986297,Hagagatan 5,4250,,SE,Stockholm,Storstockholm,Sverige,Restaurant,1.0,9.0,8.1,2.0,,No Delivery,,Yes,
163,163,54f04f99498e311c661d5966,Bar Central,59.339199745602954,18.068003354732173,Birger Jarlsgatan 41,5152,,SE,Stockholm,Storstockholm,Sverige,Eastern European Restaurant,17.0,70.0,8.4,2.0,Yes,No Delivery,Credit Cards: Yes,No,"Lunch, Dinner, "
164,164,4b019d48f964a520eb4322e3,Günters korvar,59.34236025592145,18.032575381825772,Karlbergsvägen 66,6153,,SE,Stockholm,Storstockholm,Sverige,Hot Dog Joint,47.0,117.0,8.9,1.0,,No Delivery,Credit Cards: Yes (incl. Visa & MasterCard),No,"Lunch, Dinner, "
165,165,592d3b9382a7501caf82a868,The Good Gringo,59.33238000000001,18.04501,Scheelegatan 28,4841,,SE,Stockholm,Storstockholm,Sverige,Mexican Restaurant,3.0,20.0,8.3,1.0,,Take-out,Credit Cards: Yes,,Lunch
166,166,4f6a170fe4b029261f3f1f9a,Boqueria,59.334671197135705,18.06863697236787,Jakobsbergsgatan 17,4650,,SE,Stockholm,Storstockholm,Sverige,Tapas Restaurant,76.0,330.0,8.2,3.0,Yes,,Credit Cards: Yes (incl. American Express),Yes,"Lunch, Dinner, "
167,167,53f8a991498e573ad1674bdb,Urban Deli,59.336859964819666,18.06255594912473,Sveavägen 44,4961,,SE,Stockholm,Storstockholm,Sverige,Deli / Bodega,64.0,409.0,8.3,1.0,Yes,No Delivery,Credit Cards: Yes,No,"Breakfast, Brunch, Lunch, Dinner, "
168,168,4d2497a4c5f2a1cd80b254cf,Borgs Bageri & Systrarna Andersson Kafé,59.34245454567404,18.0363752383698,Karlbergsvägen 45,6064,,SE,Stockholm,Storstockholm,Sverige,Café,18.0,68.0,8.9,1.0,No,No Delivery,Credit Cards: Yes,Yes,"Brunch, Lunch, Dinner, "
169,169,5692aa32498ed48bea0d032a,Agnes,59.332491354553966,18.043032162118553,Norra Agnegatan 43,4904,,SE,Stockholm,Storstockholm,Sverige,Modern European Restaurant,12.0,37.0,8.3,,Yes,Delivery,Credit Cards: Yes,,"Lunch, Dinner, "
170,170,520369c3498ef46a882c72f7,Broms,59.33793000000001,18.087844,Karlavägen 76,4940,,SE,Stockholm,Storstockholm,Sverige,French Restaurant,54.0,176.0,8.3,3.0,No,No Delivery,Credit Cards: Yes,Yes,"Breakfast, Brunch, Lunch, Dinner, Dessert, "
171,171,51766491e4b088d750614995,Strandvägen 1,59.33270813240126,18.076974797661613,Strandvägen 1,4369,,SE,Stockholm,Storstockholm,Sverige,Restaurant,51.0,210.0,8.1,3.0,Yes,No Delivery,Credit Cards: Yes (incl. American Express),Yes,"Breakfast, Brunch, Lunch, Dinner, Dessert, Happy Hour, "
172,172,5309e231498e821885505726,Itamae Izakaya,59.340115000000004,18.0392,Odengatan 106,5759,,SE,Stockholm,Storstockholm,Sverige,Sushi Restaurant,22.0,65.0,8.6,2.0,No,"Table Service, Take-out, Delivery, ",Credit Cards: Yes,Yes,"Lunch, Dinner, "
173,173,56367ed2498ea3a0bcd88429,Agrikultur,59.3493723,18.056871399999977,Roslagsgatan 43,6391,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,7.0,37.0,9.0,4.0,Yes,No Delivery,Credit Cards: Yes,No,"Dinner, Dessert, "
174,174,563dea7ccd10adca578b48fd,Newt Food & Bread,59.329579,18.03585,Polhemsgatan 15,4837,,SE,Stockholm,Storstockholm,Sverige,Salad Place,4.0,29.0,8.2,1.0,,No Delivery,,Yes,"Breakfast, Brunch, Lunch, "
175,175,5ab89de73fcee8480d4b9f49,Mahalo,59.34548480191614,18.060988640825645,Odengatan 26,5916,,SE,Stockholm,Storstockholm,Sverige,Vegetarian / Vegan Restaurant,4.0,24.0,8.6,2.0,,,,,"Breakfast, Brunch, Lunch, Dinner, "
176,176,57c46497498e1492a76160f3,Meno Male,59.34655069878065,18.059688806533813,Roslagsgatan 15,6048,,SE,Stockholm,Storstockholm,Sverige,Pizza Place,27.0,94.0,8.7,1.0,No,Delivery,Credit Cards: Yes,Yes,"Lunch, Dinner, "
177,177,5187f19a498e6595276d33f3,un Poco,59.34207318682891,18.069742008363608,Karlavägen 28,5453,,SE,Stockholm,Storstockholm,Sverige,Italian Restaurant,13.0,48.0,8.4,2.0,Yes,No Delivery,Credit Cards: Yes,Yes,Dessert
178,178,4b4478f1f964a52055f525e3,Långbro Värdshus,59.2828084,17.970997600000004,Stora mans väg 4,6513,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,19.0,66.0,9.0,2.0,Yes,No Delivery,Credit Cards: Yes,Yes,"Brunch, Lunch, Dinner, "
179,179,4bf3c4d7706e20a1fa83a898,Boteco da Silvania,59.338356999999995,18.024089,Kungsholm strand 173,6020,,SE,Stockholm,Storstockholm,Sverige,Brazilian Restaurant,9.0,30.0,8.6,2.0,Yes,No Delivery,Credit Cards: Yes,,"Dinner, Dessert, "
180,180,54c2c431498ee5614371c620,Babette,59.344820956098225,18.06140517095784,Roslagsgatan 6,5839,,SE,Stockholm,Storstockholm,Sverige,Italian Restaurant,17.0,76.0,8.5,2.0,Yes,Delivery,Credit Cards: Yes,Yes,Dinner
181,181,50be39d0e4b027c60c11c205,Taverna Brillo,59.336786610251465,18.073434441938183,Sturegatan 6,4842,,SE,Stockholm,Storstockholm,Sverige,Italian Restaurant,78.0,374.0,8.1,3.0,Yes,Delivery,Credit Cards: Yes,Yes,"Brunch, Lunch, Dinner, "
182,182,4b7c5e42f964a5202f8f2fe3,SMAK,59.335127504909636,18.06489434691817,Oxtorgsgatan 14,4743,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,39.0,110.0,8.1,2.0,Yes,No Delivery,Credit Cards: Yes,Yes,"Lunch, Dinner, "
183,183,5a216a3635d3fc0e2393856f,Bastard Burgers,59.342553,18.058413,Rehnsgatan 22,5634,,SE,Stockholm,Storstockholm,Sverige,Burger Joint,15.0,39.0,8.4,1.0,,,Credit Cards: Yes,Yes,"Lunch, Dinner, "
184,184,57321634498ed9f9bc7b1007,Shanti Ultimat,59.34244303120892,18.031093383494827,Karlbergsvägen 70A,6201,,SE,Stockholm,Storstockholm,Sverige,Indian Restaurant,9.0,30.0,8.6,2.0,Yes,,Credit Cards: Yes,Yes,"Lunch, Dinner, "
185,185,54102c01498eb9a90fa82c2f,Nha Trang Restaurang,59.33488705029441,18.02951010978764,Fleminggatan 60,5528,,SE,Stockholm,Storstockholm,Sverige,Vietnamese Restaurant,15.0,46.0,8.3,2.0,Yes,No Delivery,Credit Cards: Yes,Yes,"Lunch, Dinner, "
186,186,5d67c8336d50920008d8bbd7,Restaurang Folkparken,59.34027626304504,18.0586051940918,Sveavägen 53,5386,,SE,Stockholm,Storstockholm,Sverige,BBQ Joint,3.0,6.0,8.2,2.0,Yes,,Credit Cards: Yes,No,"Lunch, Dinner, Dessert, "
187,187,4dfb61de8130db594dfe71b8,Villa Godthem,59.328561,18.100394,Rosendalsvägen 9,4007,,SE,Stockholm,Storstockholm,Sverige,Restaurant,11.0,62.0,7.8,2.0,Yes,Delivery,Credit Cards: Yes,Yes,"Brunch, Lunch, Dinner, "
188,188,51829a91498e80962fe0411e,Mr. French,59.323966138662904,18.075842465728265,"Tullhus 2, Skeppsbrokajen",3408,,SE,Stockholm,Storstockholm,Sverige,Seafood Restaurant,34.0,153.0,7.7,3.0,Yes,Delivery,Credit Cards: Yes,Yes,"Brunch, Lunch, Dinner, "
189,189,4be93b2cee96c9285de8febf,Loopen,59.31353299999999,18.03312,Hornstulls Strand 6,3626,,SE,Stockholm,Storstockholm,Sverige,Caribbean Restaurant,22.0,86.0,7.7,2.0,No,Delivery,Credit Cards: Yes,Yes,"Brunch, Lunch, Dinner, "
190,190,5c7ec762cb3fd2002c9e9000,Mowglis kök,59.34217099999999,18.050245999999998,Vegagatan 15,5729,,SE,Stockholm,Storstockholm,Sverige,Indian Restaurant,4.0,10.0,8.3,2.0,,,,,"Lunch, Dinner, "
191,191,591c415228374e44f19af80f,Eataly,59.33447174598629,18.072296218973666,Biblioteksgatan 5,4594,,SE,Stockholm,Storstockholm,Sverige,Italian Restaurant,23.0,101.0,7.9,2.0,,,Credit Cards: Yes,,"Brunch, Lunch, Dinner, "
192,192,542e74a3498e7df38d5ecaf8,Phil's Burger,59.3476711891506,18.103113338238774,Sandhamnsgatan 1,6120,,SE,Stockholm,Storstockholm,Sverige,Burger Joint,20.0,96.0,8.4,1.0,No,No Delivery,Credit Cards: Yes,Yes,"Lunch, Dinner, Dessert, Happy Hour, "
